"date","precipitation","air_temp_mean","air_temp_max","air_temp_min","source","date-2"
"2003-09-26",3.81,11.617708333333333,19.309999465942383,3.23799991607666,"kbs002_001","2003-09-26"
"2003-09-27",0,12.40541666666667,17.540000915527344,7.829999923706055,"kbs002_001","2003-09-27"
"2003-09-28",2.54,9.16041666666667,13.199999809265137,6.466000080108643,"kbs002_001","2003-09-28"
"2003-09-29",0,7.474416666666667,12.520000457763672,2.7790000438690186,"kbs002_001","2003-09-29"
"2003-09-30",0,8.46375,11.550000190734863,4.718999862670898,"kbs002_001","2003-09-30"
"2003-10-01",0,5.342916666666667,10.210000038146973,-1.6649999618530273,"kbs002_001","2003-10-01"
"2003-10-02",0,4.472541666666666,12.199999809265137,-1.1039999723434448,"kbs002_001","2003-10-02"
"2003-10-03",14.605,6.104916666666667,10.170000076293945,1.2879999876022339,"kbs002_001","2003-10-03"
"2003-10-04",0,6.682625000000001,11.25,1.7350000143051147,"kbs002_001","2003-10-04"
"2003-10-05",0,5.770416666666666,13.779999732971191,-1.9220000505447388,"kbs002_001","2003-10-05"
"2003-10-06",0,6.740041666666667,18.780000686645508,-1.7039999961853027,"kbs002_001","2003-10-06"
"2003-10-07",0,12.534416666666667,24.43000030517578,0.024000000208616257,"kbs002_001","2003-10-07"
"2003-10-08",0,17.525000000000002,26.780000686645508,10.789999961853027,"kbs002_001","2003-10-08"
"2003-10-09",0,15.37,23.510000228881836,9.279999732971191,"kbs002_001","2003-10-09"
"2003-10-10",0,16.46916666666667,25.239999771118164,8.140000343322754,"kbs002_001","2003-10-10"
"2003-10-11",0,18.639166666666664,26.209999084472656,11.670000076293945,"kbs002_001","2003-10-11"
"2003-10-12",1.524,13.108916666666666,19.559999465942383,4.736999988555908,"kbs002_001","2003-10-12"
"2003-10-13",0,11.830916666666669,21.729999542236328,2.990000009536743,"kbs002_001","2003-10-13"
"2003-10-14",39.37,9.369583333333333,11.039999961853027,7.679999828338623,"kbs002_001","2003-10-14"
"2003-10-15",0,9.809958333333332,14.569999694824219,5.501999855041504,"kbs002_001","2003-10-15"
"2003-10-16",0,7.3321666666666685,13.300000190734863,1.0299999713897705,"kbs002_001","2003-10-16"
"2003-10-17",0,6.0255833333333335,12.399999618530273,-2.1530001163482666,"kbs002_001","2003-10-17"
"2003-10-18",0,10.767333333333335,17.719999313354492,6.099999904632568,"kbs002_001","2003-10-18"
"2003-10-19",0,9.454166666666666,18.579999923706055,3.61899995803833,"kbs002_001","2003-10-19"
"2003-10-20",0,16.17504166666667,26.829999923706055,4.2779998779296875,"kbs002_001","2003-10-20"
"2003-10-21",0,11.784291666666666,19.459999084472656,6.078000068664551,"kbs002_001","2003-10-21"
"2003-10-22",0,5.930583333333334,10.350000381469727,2.743000030517578,"kbs002_001","2003-10-22"
"2003-10-23",0,4.465166666666666,9.229999542236328,-1.8559999465942383,"kbs002_001","2003-10-23"
"2003-10-24",0.381,7.281708333333332,15.229999542236328,-1.4190000295639038,"kbs002_001","2003-10-24"
"2003-10-25",10.16,8.734666666666666,11.850000381469727,6.129000186920166,"kbs002_001","2003-10-25"
"2003-10-26",0,6.777500000000001,9.4399995803833,4.170000076293945,"kbs002_001","2003-10-26"
"2003-10-27",0,4.0674166666666665,5.685999870300293,2.50600004196167,"kbs002_001","2003-10-27"
"2003-10-28",7.366,5.372666666666667,8.430000305175781,2.4210000038146973,"kbs002_001","2003-10-28"
"2003-10-29",0,4.9345,7.239999771118164,2.7990000247955322,"kbs002_001","2003-10-29"
"2003-10-30",0,12.260083333333334,21.440000534057617,4.151000022888184,"kbs002_001","2003-10-30"
"2003-10-31",0,16.122083333333332,21.139999389648438,9.920000076293945,"kbs002_001","2003-10-31"
"2003-11-01",0,9.003333333333336,10.609999656677246,7.639999866485596,"kbs002_001","2003-11-01"
"2003-11-02",34.1503,10.245000000000003,13.680000305175781,8.15999984741211,"kbs002_001","2003-11-02"
"2003-11-03",28.194,7.797375,10.770000457763672,5.361000061035156,"kbs002_001","2003-11-03"
"2003-11-04",2.6542999999999997,14.395541666666672,21.510000228881836,6.311999797821045,"kbs002_001","2003-11-04"
"2003-11-05",9.906,6.752666666666667,15.649999618530273,3.5139999389648438,"kbs002_001","2003-11-05"
"2003-11-06",0,3.844291666666667,8.739999771118164,-0.921999990940094,"kbs002_001","2003-11-06"
"2003-11-07",0,0.9623750000000003,5.896999835968018,-3.8529999256134033,"kbs002_001","2003-11-07"
"2003-11-08",0,-3.1260833333333338,2.5160000324249268,-6.997000217437744,"kbs002_001","2003-11-08"
"2003-11-09",0,-2.547875,6.665999889373779,-9.359999656677246,"kbs002_001","2003-11-09"
"2003-11-10",0,2.4966250000000003,8.859999656677246,-6.340000152587891,"kbs002_001","2003-11-10"
"2003-11-11",4.064,10.241541666666665,12.890000343322754,5.27400016784668,"kbs002_001","2003-11-11"
"2003-11-12",3.4290000000000003,9.13925,15.520000457763672,1.8660000562667847,"kbs002_001","2003-11-12"
"2003-11-13",0,0.35133333333333333,2.3340001106262207,-1.190000057220459,"kbs002_001","2003-11-13"
"2003-11-14",0,3.0362916666666666,6.811999797821045,-1.3220000267028809,"kbs002_001","2003-11-14"
"2003-11-15",0,3.453583333333334,5.204999923706055,2.180000066757202,"kbs002_001","2003-11-15"
"2003-11-16",0,5.379875000000001,7.110000133514404,3.7260000705718994,"kbs002_001","2003-11-16"
"2003-11-17",1.905,8.177124999999998,11.399999618530273,5.869999885559082,"kbs002_001","2003-11-17"
"2003-11-18",30.48,12.885416666666664,15.850000381469727,8.239999771118164,"kbs002_001","2003-11-18"
"2003-11-19",28.9433,7.914999999999999,12.720000267028809,3.4070000648498535,"kbs002_001","2003-11-19"
"2003-11-20",0,8.805291666666667,16.200000762939453,-0.6859999895095825,"kbs002_001","2003-11-20"
"2003-11-21",0,9.106333333333335,13.779999732971191,4.419000148773193,"kbs002_001","2003-11-21"
"2003-11-22",0,7.069875,14.5600004196167,3.115000009536743,"kbs002_001","2003-11-22"
"2003-11-23",35.56,14.731250000000001,17.670000076293945,7.659999847412109,"kbs002_001","2003-11-23"
"2003-11-24",0,-1.67075,7.929999828338623,-5.889999866485596,"kbs002_001","2003-11-24"
"2003-11-25",0,-1.1460416666666668,2.4679999351501465,-4.823999881744385,"kbs002_001","2003-11-25"
"2003-11-26",0,2.5553749999999997,8.210000038146973,-0.6679999828338623,"kbs002_001","2003-11-26"
"2003-11-27",0,3.706125,6.747000217437744,0.4129999876022339,"kbs002_001","2003-11-27"
"2003-11-28",2.2733,0.8490833333333333,2.819000005722046,-0.9039999842643738,"kbs002_001","2003-11-28"
"2003-11-29",0,-0.23416666666666663,1.6399999856948853,-2.513000011444092,"kbs002_001","2003-11-29"
"2003-11-30",1,5.0805,10.069999694824219,0.5950000286102295,"kbs002_001","2003-11-30"
"2003-12-01",6.6,1.87375,5.658999919891357,-1.6749999523162842,"kbs002_001","2003-12-01"
"2003-12-02",5.6,-1.7428333333333341,2.865000009536743,-5.771999835968018,"kbs002_001","2003-12-02"
"2003-12-03",0.8,-2.4285416666666664,3.618000030517578,-7.019999980926514,"kbs002_001","2003-12-03"
"2003-12-04",0,0.33483333333333337,4.544000148773193,-4.302999973297119,"kbs002_001","2003-12-04"
"2003-12-05",0,1.2492083333333335,3.7720000743865967,-0.8479999899864197,"kbs002_001","2003-12-05"
"2003-12-06",0,-1.8094999999999999,2.0859999656677246,-6.034999847412109,"kbs002_001","2003-12-06"
"2003-12-07",0,-3.9699166666666676,1.6779999732971191,-9.260000228881836,"kbs002_001","2003-12-07"
"2003-12-08",0,0.5265,3.8299999237060547,-3.2850000858306885,"kbs002_001","2003-12-08"
"2003-12-09",3.175,2.6486666666666667,5.638999938964844,0.7200000286102295,"kbs002_001","2003-12-09"
"2003-12-10",11.671299999999999,7.248375000000002,9.359999656677246,1.2710000276565552,"kbs002_001","2003-12-10"
"2003-12-11",0,-2.5687916666666664,1.6699999570846558,-6.103000164031982,"kbs002_001","2003-12-11"
"2003-12-12",0,-6.0793333333333335,-2.51200008392334,-11.859999656677246,"kbs002_001","2003-12-12"
"2003-12-13",0,-7.316083333333335,-2.236999988555908,-14.449999809265137,"kbs002_001","2003-12-13"
"2003-12-14",0,-3.154875,-0.5830000042915344,-4.611000061035156,"kbs002_001","2003-12-14"
"2003-12-15",0,-2.0765,-0.1459999978542328,-3.927000045776367,"kbs002_001","2003-12-15"
"2003-12-16",4.8133,1.6355000000000002,5.140999794006348,-1.5110000371932983,"kbs002_001","2003-12-16"
"2003-12-17",1.1303,-2.473791666666666,-1.2740000486373901,-3.8420000076293945,"kbs002_001","2003-12-17"
"2003-12-18",0,-2.5567083333333334,-0.5889999866485596,-4.589000225067139,"kbs002_001","2003-12-18"
"2003-12-19",0,-3.0055833333333326,-1.3220000267028809,-5.026000022888184,"kbs002_001","2003-12-19"
"2003-12-20",0,-4.702833333333333,-0.6470000147819519,-9.100000381469727,"kbs002_001","2003-12-20"
"2003-12-21",0,1.0552916666666665,7.090000152587891,-5.453999996185303,"kbs002_001","2003-12-21"
"2003-12-22",0,4.345083333333332,6.989999771118164,2.697000026702881,"kbs002_001","2003-12-22"
"2003-12-23",5.08,1.7279583333333335,4.067999839782715,-0.6179999709129333,"kbs002_001","2003-12-23"
"2003-12-24",0,-1.7403750000000002,0.2070000022649765,-3.0360000133514404,"kbs002_001","2003-12-24"
"2003-12-25",0,-1.9639583333333335,-0.75,-3.11299991607666,"kbs002_001","2003-12-25"
"2003-12-26",0,-2.2603750000000002,7.619999885559082,-10.670000076293945,"kbs002_001","2003-12-26"
"2003-12-27",0,1.208291666666667,8.539999961853027,-5.599999904632568,"kbs002_001","2003-12-27"
"2003-12-28",4.445,6.262125,8.970000267028809,2.9719998836517334,"kbs002_001","2003-12-28"
"2003-12-29",2.54,4.816125,8.020000457763672,0.9399999976158142,"kbs002_001","2003-12-29"
"2003-12-30",0.635,-0.1995,2.440999984741211,-2.578000068664551,"kbs002_001","2003-12-30"
"2003-12-31",0,2.1403750000000006,6.419000148773193,-4.776000022888184,"kbs002_001","2003-12-31"
"2004-01-01",0,-0.8211666666666666,6.11299991607666,-6.456999778747559,"kbs002_001","2004-01-01"
"2004-01-02",0,9.316083333333333,14.890000343322754,3.066999912261963,"kbs002_001","2004-01-02"
"2004-01-03",0,6.6684166666666655,15.920000076293945,-0.40799999237060547,"kbs002_001","2004-01-03"
"2004-01-04",2.7940000000000005,-2.552,0.3230000138282776,-5.297999858856201,"kbs002_001","2004-01-04"
"2004-01-05",0,-5.007124999999999,-2.4830000400543213,-8.5600004196167,"kbs002_001","2004-01-05"
"2004-01-06",0.635,-11.912916666666666,-8.119999885559082,-14.119999885559082,"kbs002_001","2004-01-06"
"2004-01-07",0,-9.003333333333332,-6.611000061035156,-11.199999809265137,"kbs002_001","2004-01-07"
"2004-01-08",0,-7.420375000000001,-4.552000045776367,-11.229999542236328,"kbs002_001","2004-01-08"
"2004-01-09",0,-11.249166666666667,-6.015999794006348,-15.9399995803833,"kbs002_001","2004-01-09"
"2004-01-10",0,-10.446249999999997,-5.771999835968018,-15.850000381469727,"kbs002_001","2004-01-10"
"2004-01-11",0,-1.3359583333333334,3.375,-6.603000164031982,"kbs002_001","2004-01-11"
"2004-01-12",0,0.2212916666666667,2.4790000915527344,-1.4270000457763672,"kbs002_001","2004-01-12"
"2004-01-13",0,-3.952875,1.3580000400543213,-12.260000228881836,"kbs002_001","2004-01-13"
"2004-01-14",1.27,-6.083124999999999,-0.2669999897480011,-11.210000038146973,"kbs002_001","2004-01-14"
"2004-01-15",0,-10.701958333333332,-3.265000104904175,-13.59000015258789,"kbs002_001","2004-01-15"
"2004-01-16",0,-10.757916666666667,-8.050000190734863,-14.149999618530273,"kbs002_001","2004-01-16"
"2004-01-17",0.8763,-5.15425,0.27399998903274536,-8.989999771118164,"kbs002_001","2004-01-17"
"2004-01-18",0,-6.830208333333332,-0.4180000126361847,-9.75,"kbs002_001","2004-01-18"
"2004-01-19",0,-9.039541666666667,-4.86899995803833,-12.479999542236328,"kbs002_001","2004-01-19"
"2004-01-20",0,-10.013333333333334,-1.7120000123977661,-13.569999694824219,"kbs002_001","2004-01-20"
"2004-01-21",0,-6.331083333333335,1.215000033378601,-12.34000015258789,"kbs002_001","2004-01-21"
"2004-01-22",0.508,-13.17425,-1.4930000305175781,-17.260000228881836,"kbs002_001","2004-01-22"
"2004-01-23",1.7652999999999999,-13.284166666666671,-10.869999885559082,-18.790000915527344,"kbs002_001","2004-01-23"
"2004-01-24",0,-12.317583333333333,-0.13600000739097595,-18.25,"kbs002_001","2004-01-24"
"2004-01-25",0,-13.81416666666667,-8.539999961853027,-21.450000762939453,"kbs002_001","2004-01-25"
"2004-01-26",0,-9.381666666666666,-7.300000190734863,-11.0600004196167,"kbs002_001","2004-01-26"
"2004-01-27",5.321300000000001,-7.568666666666668,-4.900000095367432,-9.699999809265137,"kbs002_001","2004-01-27"
"2004-01-28",0,-7.570916666666668,-4.573999881744385,-12.329999923706055,"kbs002_001","2004-01-28"
"2004-01-29",0,-12.344583333333334,-7.78000020980835,-14.369999885559082,"kbs002_001","2004-01-29"
"2004-01-30",0,-12.494999999999997,-9.109999656677246,-16.649999618530273,"kbs002_001","2004-01-30"
"2004-01-31",0,-11.070833333333333,-6.958000183105469,-16.59000015258789,"kbs002_001","2004-01-31"
"2004-02-01",0,-9.473,-2.760999917984009,-18.309999465942383,"kbs002_001","2004-02-01"
"2004-02-02",2.54,-4.098,1.0149999856948853,-9.680000305175781,"kbs002_001","2004-02-02"
"2004-02-03",2.159,-0.9971249999999999,1.3849999904632568,-6.201000213623047,"kbs002_001","2004-02-03"
"2004-02-04",0,-6.856125,-1.312999963760376,-13.920000076293945,"kbs002_001","2004-02-04"
"2004-02-05",0,-6.321916666666666,-2.8559999465942383,-13.260000228881836,"kbs002_001","2004-02-05"
"2004-02-06",2.54,-2.611041666666666,-0.16200000047683716,-5.705999851226807,"kbs002_001","2004-02-06"
"2004-02-07",0,-5.3214999999999995,-1.378000020980835,-11.069999694824219,"kbs002_001","2004-02-07"
"2004-02-08",0,-9.550333333333334,-1.6059999465942383,-19.170000076293945,"kbs002_001","2004-02-08"
"2004-02-09",0,-2.4210416666666665,0.7020000219345093,-7.769999980926514,"kbs002_001","2004-02-09"
"2004-02-10",0,-4.27175,-1.2549999952316284,-7.900000095367432,"kbs002_001","2004-02-10"
"2004-02-11",0,-4.901041666666667,-0.14499999582767487,-10.619999885559082,"kbs002_001","2004-02-11"
"2004-02-12",0,-3.534666666666667,-0.7229999899864197,-6.074999809265137,"kbs002_001","2004-02-12"
"2004-02-13",0,-4.454583333333334,-2.694000005722046,-6.751999855041504,"kbs002_001","2004-02-13"
"2004-02-14",0,-2.968166666666667,2.134999990463257,-9.680000305175781,"kbs002_001","2004-02-14"
"2004-02-15",0,-12.139708333333331,-4.515999794006348,-18,"kbs002_001","2004-02-15"
"2004-02-16",0,-11.284291666666666,-1.6360000371932983,-22.3799991607666,"kbs002_001","2004-02-16"
"2004-02-17",0,-4.685958333333333,4.547999858856201,-10.6899995803833,"kbs002_001","2004-02-17"
"2004-02-18",0,-1.7279999999999998,3.811000108718872,-6.994999885559082,"kbs002_001","2004-02-18"
"2004-02-19",0,3.289416666666666,11.279999732971191,-3.1040000915527344,"kbs002_001","2004-02-19"
"2004-02-20",4.8133,3.4524166666666667,6.348999977111816,-0.4659999907016754,"kbs002_001","2004-02-20"
"2004-02-21",0.8763,-0.44245833333333356,1.430999994277954,-2.0840001106262207,"kbs002_001","2004-02-21"
"2004-02-22",0,1.8350416666666665,10.3100004196167,-2.055999994277954,"kbs002_001","2004-02-22"
"2004-02-23",0,0.7279166666666664,3.3989999294281006,-0.800000011920929,"kbs002_001","2004-02-23"
"2004-02-24",0,-1.9087499999999997,1.0329999923706055,-7.739999771118164,"kbs002_001","2004-02-24"
"2004-02-25",0,-2.9867083333333344,3.9639999866485596,-10.380000114440918,"kbs002_001","2004-02-25"
"2004-02-26",0,-3.093124999999999,2.3529999256134033,-6.447999954223633,"kbs002_001","2004-02-26"
"2004-02-27",0,0.3392916666666668,10.479999542236328,-6.948999881744385,"kbs002_001","2004-02-27"
"2004-02-28",0,2.317958333333334,10.899999618530273,-7.610000133514404,"kbs002_001","2004-02-28"
"2004-02-29",0,6.954208333333334,13.359999656677246,0.6539999842643738,"kbs002_001","2004-02-29"
"2004-03-01",20.32,8.031124999999998,12.899999618530273,3.812000036239624,"kbs002_001","2004-03-01"
"2004-03-02",0,5.778458333333333,8.550000190734863,3.7760000228881836,"kbs002_001","2004-03-02"
"2004-03-03",1.27,4.162833333333333,6.585000038146973,2.068000078201294,"kbs002_001","2004-03-03"
"2004-03-04",19.685,5.563166666666667,8.630000114440918,2.38100004196167,"kbs002_001","2004-03-04"
"2004-03-05",13.5763,9.616208333333336,17.149999618530273,1.4019999504089355,"kbs002_001","2004-03-05"
"2004-03-06",0,1.19775,3.621000051498413,-1.0460000038146973,"kbs002_001","2004-03-06"
"2004-03-07",3.5433,1.3515416666666669,5.360000133514404,-2.6449999809265137,"kbs002_001","2004-03-07"
"2004-03-08",0,-1.5573333333333335,3.3529999256134033,-5.940000057220459,"kbs002_001","2004-03-08"
"2004-03-09",0,-1.609,4.308000087738037,-7.840000152587891,"kbs002_001","2004-03-09"
"2004-03-10",0,0.7307500000000005,8.1899995803833,-7.25,"kbs002_001","2004-03-10"
"2004-03-11",0,-0.06845833333333302,7.53000020980835,-6.447000026702881,"kbs002_001","2004-03-11"
"2004-03-12",0,-6.771041666666666,-4.583000183105469,-10.609999656677246,"kbs002_001","2004-03-12"
"2004-03-13",0,-2.779625,5.389999866485596,-11.890000343322754,"kbs002_001","2004-03-13"
"2004-03-14",1.27,1.3894583333333337,5.9670000076293945,-1.0740000009536743,"kbs002_001","2004-03-14"
"2004-03-15",0,1.2531666666666668,7.349999904632568,-2.3980000019073486,"kbs002_001","2004-03-15"
"2004-03-16",0,-2.695083333333333,-0.5709999799728394,-4.861999988555908,"kbs002_001","2004-03-16"
"2004-03-17",0,-2.5456666666666665,1.1169999837875366,-5.841000080108643,"kbs002_001","2004-03-17"
"2004-03-18",1.6383,0.22750000000000004,3.802000045776367,-2.8459999561309814,"kbs002_001","2004-03-18"
"2004-03-19",0,2.519791666666667,8.199999809265137,-1.7879999876022339,"kbs002_001","2004-03-19"
"2004-03-20",12.827,6.443708333333334,14.720000267028809,-0.07699999958276749,"kbs002_001","2004-03-20"
"2004-03-21",0,-2.5169166666666665,0.5389999747276306,-7.099999904632568,"kbs002_001","2004-03-21"
"2004-03-22",0,-3.7454583333333336,1.850000023841858,-9.920000076293945,"kbs002_001","2004-03-22"
"2004-03-23",0,4.753333333333333,13.34000015258789,-2.5409998893737793,"kbs002_001","2004-03-23"
"2004-03-24",8.89,7.742958333333334,12.680000305175781,4.59499979019165,"kbs002_001","2004-03-24"
"2004-03-25",1.27,13.663749999999999,17.100000381469727,10.84000015258789,"kbs002_001","2004-03-25"
"2004-03-26",14.605,15.245,19.309999465942383,12.010000228881836,"kbs002_001","2004-03-26"
"2004-03-27",0,14.083333333333329,18.459999084472656,9.930000305175781,"kbs002_001","2004-03-27"
"2004-03-28",0,13.36125,20.719999313354492,7.239999771118164,"kbs002_001","2004-03-28"
"2004-03-29",2.54,10.035916666666667,16.770000457763672,3.430000066757202,"kbs002_001","2004-03-29"
"2004-03-30",1.27,8.836083333333331,17.3700008392334,2.799999952316284,"kbs002_001","2004-03-30"
"2004-03-31",0,6.17541666666667,11.720000267028809,0.22499999403953552,"kbs002_001","2004-03-31"
